Words,Class
aaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccc,1
aaaabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaabbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccc,1
aabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccc,1
aaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaabccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccc,1
aaaaaaaaaaaaaaaaaabbbbbbbcccccccccccccccccccccccccccccccccccc,1
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
aaaabbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaabbbbbbbbbbbbbbbcccccccccc,1
abbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbcccccccccc,0
aaabbbccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccc,1
abbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaabbbbccccccccccccccccc,0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaaaaaaaaaaaaaaabbbbbbbbbbbbbbcccccccccccccccccccccccccccccccc,1
aaabcccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccc,1
abbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaabbbcccccccccccccccccccccccc,1
aabbbccccccccccccccccccccccccccccccccc,0
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
aaaaaaaaaaaaaaaaaabbbcccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
aaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccc,1
aaaabbccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
aaaaaabbbbbbbbbbbbbbbcccccccccccc,1
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccc,1
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
aaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccc,1
aaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccc,1
abbbbccccccccccccccccccccccccccccccccccccc,0
abbccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaabbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
abbbbbbbbbcc,1
aaaaaaaaaaaaaaaaaaaaaaaaaaabcccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aabbcccccccccccccccc,0
abbcccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
aaaabcccccc,0
aaabccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccc,1
aabccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbbbbbbbbbbbbbbbbbbbbbbbbbbbcccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaaabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaabbbcccccccccccccccccccc,1
abccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbbbbbbbbbbbbcccc,1
aaabbbbbccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccc,1
abcccccccccccccccccccccccccccccccccccc,0
aaaaaabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbbbbbbbbbbbbbbcccccc,1
aaaaabbcccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccc,1
aaabbbbccccccccccccccc,0
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
aaaaabcccccccccc,0
aaaaaaabbbbbbbbbbbcccccccccccccc,1
aaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aabbbbbbcccccccccccccccccccccccccccccccccccc,0
abcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbccccccccccccccccccccccccccccc,0
aabbbbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaabbbbcccccccccc,1
aaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
aaaaaaaaaabbbbbbbbbcccccccccccccccccccc,1
aaaabbbbbbbbbbbbbbbbcccccccc,1
aaabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbbbbbbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccc,1
aabbbbbccccccccccccccc,0
aaaabcccccccc,1
aabbbbbbbbbbccccccccccccccccccccccccccccccccccccccccccccccc,0
abccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaabcccccccccccc,0
aaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
aaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccc,1
aaaabbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aaaaabbbbccccccccccccccccccccccc,0
aaaabbbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
aaabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccc,1
aaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccc,1
aaaabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccc,1
aabbccccccccc,0
aabbbccccccccccccccccccc,0
abbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaabbbbbbcccccccccccccccccccccccccccccccc,1
aaaaabbbccccccccccccccccccccccccccccccc,0
aaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbbcccccc,1
aaaaaaabcccccccccccccccccccccccccccccc,0
aabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccc,1
aaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccc,1
aaaabbccccccccccccccccccccc,0
aaaaaabccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccc,1
abbbbccccccccccccccccccc,0
aaaabbccccccccccccccccc,0
aaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
aaaaabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaabbbbbbbbbbcccccccccccccccccccccccccc,1
aaaaaaabbbbbbbbcccccccccccccc,1
aaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccc,1
aabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccc,1
aabbbbccccccccccccccccccc,0
aabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccc,1
aaaaaaaaaaaaaaaabbbbbbbbbcccccccccccccccccccccccccccccccc,1
abbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abcccccccccccccccccccccccccccccc,0
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
aaaaaaaaaaaaaaaabbbcccccccccccccccccccccccccccccccc,1
abbbbbbbbbbbbbbcc,1
aaaaaaaaaaaabbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
abbbcccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaabbcccccccccccccccccc,0
aaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccc,1
aabbcccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaabbbbbcccccccccccccccccccccccccccccccccccccc,1
aaaaaabbbbbbbbbcccccccccccc,1
aabbccccccccccccccccccccc,0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaaaabbbbbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccc,1
aaabbccccccccccccccccccccccccccccc,0
abbbbbbccccccccccc,0
aaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaabbbbbbbcccccccccccccccccccccccccccccc,1
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
abbbbccccccccccc,0
aaabbcccccccccccccccccccccccccccccc,0
abbccccccccccccccccccccccccccc,0
aabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbcccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
aaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccc,1
aabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccc,1
aaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccc,1
aaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaabbbbcccccccccccccccccccccccccccccccccccccc,1
aabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccc,1
abbbbbbccccc,0
abbbccccccccc,0
aaaabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaabbbbbbbbbbbbbcccccccccccccccccccccccccccc,1
abbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbbbbcccccccccccccccccccccccccccccccc,0
abbbbbbbbbbbbbbbcc,1
aaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccc,1
aaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccc,1
aaaaaaaaaaaaabbbbbcccccccccccccccccccccccccc,1
aaaaaaaaaabbbbbbbbbbbbbcccccccccccccccccccc,1
aaabcccccccccccccccccccccc,0
aaabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccc,1
aaabbccccccccc,0
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
aaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaabbcccccccccccccccccccccccccccccccccccccccccccccccc,1
aaabbbbbbbbbbbbcccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccc,1
aabbbccccccccccccccccccccccccccccccccccc,0
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
abccccccccccccccccccc,0
aaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccc,1
abbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbbbccccccc,0
abbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccc,1
aaaaaaaaaaaaaaaaabbbbbbbbbcccccccccccccccccccccccccccccccccc,1
aabbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccc,1
aaabbcccccccccccccccccccccccccccccccccccc,0
abbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaabcccccccccccccccc,1
aabbcccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccc,1
aaabbbccccccccccccccccccccccccccccccc,0
aaabcccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
aabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbccccccccccccc,0
abbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccc,1
abbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccc,1
aaabbbcccccccccccccccccccccccccccccccccc,0
aabbbccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaabbbbbbbbcccccccccccccccccccccccccccccccc,1
aabbbbbbbbbbbbbbbbbbbbbcccc,1
aaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccc,1
abbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccc,1
aaaabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaabcccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaabcccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccc,1
abccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaabcccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccc,1
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaaaabbbbbccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaabcccccccccccccccccccccccccccccccccc,0
aaaaaaaabbbbbbbcccccccccccccccc,1
abccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbbbbcccccc,1
aaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccc,1
aaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccc,1
aaabccccccccccc,0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccc,1
aaaaaabbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccc,1
aabbbbbcccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaabbbbbbbbbbbcccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccc,1
aaabbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaabbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccc,1
aaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccc,1
aaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccc,1
aaaaaabbbbbbbbbbcccccccccccc,1
aaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccc,1
aabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccc,1
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaabbccccccccccccccccccccccccc,0
aaaaaabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aabbbcccccccccc,0
aaaaabbccccccccccccccccccc,0
aaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccc,1
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aabbbbbbbbbbbbbbbbbbbbbbbbbcccc,1
